Name,Year,PlatoonScore
David Bednar,2019,-0.066379592
Josh Staumont,2019,-0.066732057
Brian Schlitter,2019,-0.067295647
Adrian Sampson,2019,-0.067650817
Shelby Miller,2019,-0.06766362
Buddy Boshers,2019,-0.069139067
Cy Sneed,2019,-0.069267232
Nestor Cortes Jr.,2019,-0.070791267
John Schreiber,2019,-0.071368563
Drew VerHagen,2019,-0.072799826
Cole Irvin,2019,-0.072855454
Pat Neshek,2019,-0.072933335
Steven Brault,2019,-0.073239288
Daniel Mengden,2019,-0.074517255
Carlos Carrasco,2019,-0.074574233
Jake Newberry,2019,-0.074889232
Chad Sobotka,2019,-0.075020653
Nick Pivetta,2019,-0.077055836
Phillips Valdez,2019,-0.077100724
Martin Perez,2019,-0.077198631
Josh D. Smith,2019,-0.077222176
Ryan Eades,2019,-0.077324789
Hoby Milner,2019,-0.07747162
Sean Reid-Foley,2019,-0.077570724
Tayron Guerrero,2019,-0.077686158
Gregory Soto,2019,-0.077894973
Duane Underwood Jr.,2019,-0.078924631
Stephen Tarpley,2019,-0.079006116
Jon Edwards,2019,-0.079274288
Humberto Arteaga,2019,-0.079829255
Tyler Bashlor,2019,-0.079853306
Adam Warren,2019,-0.080087362
Phillip Diehl,2019,-0.080137194
Matt Festa,2019,-0.082594063
Kendrys Morales,2019,-0.083128387
Jeurys Familia,2019,-0.083439523
Branden Kline,2019,-0.083790707
Juan Minaya,2019,-0.08402914
Allen Webster,2019,-0.084539668
Hunter Strickland,2019,-0.086711678
Glenn Sparkman,2019,-0.087017913
Joe Harvey,2019,-0.08775199
Justin Shafer,2019,-0.088051722
Trevor Cahill,2019,-0.08821708
Yency Almonte,2019,-0.08840733
Daniel Zamora,2019,-0.089498047
James Norwood,2019,-0.089523766
Evan Phillips,2019,-0.089806861
Corbin Burnes,2019,-0.089961003
Zac Rosscup,2019,-0.090274283
Ray Black,2019,-0.093124272
Tim Peterson,2019,-0.093374091
Burch Smith,2019,-0.093887445
Dan Otero,2019,-0.094527282
Matt Hall,2019,-0.095439889
Jimmie Sherfy,2019,-0.096556941
Joe Biagini,2019,-0.096906575
Chasen Bradford,2019,-0.096922592
Kyle Dowdy,2019,-0.097121131
Jose Castillo,2019,-0.097253842
Masahiro Tanaka,2019,-0.100827612
Trevor Kelley,2019,-0.100882624
Anthony Banda,2019,-0.100986768
Dillon Peters,2019,-0.100999563
Jordan Romano,2019,-0.101535663
Rookie Davis,2019,-0.10257563
Wes Parsons,2019,-0.102661223
Brooks Pounders,2019,-0.102783024
Wade Davis,2019,-0.103987964
Trevor Rosenthal,2019,-0.104515403
Elvis Luciano,2019,-0.105924035
Wei-Chieh Huang,2019,-0.107145217
Heath Fillmyer,2019,-0.10717105
R.J. Alaniz,2019,-0.108252881
Dylan Covey,2019,-0.108842024
Kyle Barraclough,2019,-0.110014826
Cionel Perez,2019,-0.110413775
Devin Smeltzer,2019,-0.111296641
Keury Mella,2019,-0.111718341
Wily Peralta,2019,-0.112005746
Justin Miller,2019,-0.11254491
Bryan Garcia,2019,-0.114547985
Devin Williams,2019,-0.115211634
James Hoyt,2019,-0.115808312
Yefry Ramirez,2019,-0.116180034
Stevie Wilkerson,2019,-0.116507144
Mike Mayers,2019,-0.116510645
Sam Howard,2019,-0.116814388
Jeffrey Springs,2019,-0.117271147
Dan Jennings,2019,-0.117899699
Jake Jewell,2019,-0.119171306
Edgar Garcia,2019,-0.119659974
Wei-Yin Chen,2019,-0.120581533
Thyago Vieira,2019,-0.121055675
Adam Conley,2019,-0.121888997
Chasen Shreve,2019,-0.121951688
Taylor Guerrieri,2019,-0.122864511
Bobby Poyner,2019,-0.123762458
Taylor Williams,2019,-0.123809651
Sandy Baez,2019,-0.124076203
Rico Garcia,2019,-0.124076203
Matt Wisler,2019,-0.125300224
Carlos Torres,2019,-0.127492256
Chris Mazza,2019,-0.127577934
David Hernandez,2019,-0.128872587
Michael Brosseau,2019,-0.129263054
Steven Matz,2019,-0.12969345
Austin Adams,2019,-0.1331343
Alex Reyes,2019,-0.134536954
Ryan Garton,2019,-0.134840283
Austin Davis,2019,-0.136478065
Matt Grace,2019,-0.139534204
Robert Stock,2019,-0.141980492
Jose Quintana,2019,-0.142107282
Tyler Lyons,2019,-0.14464944
Arodys Vizcaino,2019,-0.145387635
Tom Eshelman,2019,-0.148127855
Shawn Kelley,2019,-0.148248472
Richard Lovelady,2019,-0.148773838
Dovydas Neverauskas,2019,-0.14921974
Eric Skoglund,2019,-0.14957851
Brian Johnson,2019,-0.151376668
Craig Kimbrel,2019,-0.152638623
Nick Kingham,2019,-0.153245263
Josh Sborz,2019,-0.153826141
Vince Velasquez,2019,-0.154132361
Michael Blazek,2019,-0.154748938
Luke Gregerson,2019,-0.154875705
Fernando Romero,2019,-0.157215854
Mike Wright,2019,-0.158815626
Mike Freeman,2019,-0.159404834
Victor Caratini,2019,-0.16268236
Neil Ramirez,2019,-0.164201231
Seunghwan Oh,2019,-0.17094687
Jose Urena,2019,-0.173477779
Zach Duke,2019,-0.174935856
Jose Ruiz,2019,-0.175055565
Jimmy Yacabonis,2019,-0.177152378
Jesus Tinoco,2019,-0.178699634
Robby Scott,2019,-0.179391762
Kyle Bird,2019,-0.181893193
Jimmy Nelson,2019,-0.182885107
Tyler Thornburg,2019,-0.183364645
Parker Markel,2019,-0.183811697
Cody Allen,2019,-0.186438233
Alex Wilson,2019,-0.186495201
Kyle McGowin,2019,-0.186921989
Jeremy Hellickson,2019,-0.18788072
Hector Santiago,2019,-0.189021398
Ty France,2019,-0.190806766
Nick Margevicius,2019,-0.191756779
Jeff Mathis,2019,-0.192192753
Tyler Beede,2019,-0.192351634
Mike Shawaryn,2019,-0.193663933
Justus Sheffield,2019,-0.196080403
Jaime Schultz,2019,-0.196720061
Sean Poppen,2019,-0.197035878
Dennis Santana,2019,-0.198158847
David Hess,2019,-0.198441184
Gerson Bautista,2019,-0.198665344
Jake Faria,2019,-0.199728453
Jesse Biddle,2019,-0.199904979
Jose Quijada,2019,-0.201711349
Kyle Zimmer,2019,-0.201981527
Aaron Altherr,2019,-0.204186688
Miguel Del Pozo,2019,-0.207102908
Jaime Barria,2019,-0.207287489
Shane Carle,2019,-0.209084396
Mike Montgomery,2019,-0.210771548
Edubray Ramos,2019,-0.211480968
Jose Osuna,2019,-0.216459899
Alex McRae,2019,-0.220722842
Jesse Hahn,2019,-0.222270372
Williams Jerez,2019,-0.22379664
Geoff Hartlieb,2019,-0.229848027
Yacksel Rios,2019,-0.232431143
Sal Romano,2019,-0.236931066
Alex Avila,2019,-0.239274053
Chance Adams,2019,-0.240016387
Drew Gagnon,2019,-0.242078918
Jose Rondon,2019,-0.242536952
Mark Reynolds,2019,-0.244036788
Brady Rodgers,2019,-0.246908014
Jake Barrett,2019,-0.250135413
Drew Smyly,2019,-0.253854914
Miguel Diaz,2019,-0.25577495
Stephen Nogosek,2019,-0.259719152
Sam Freeman,2019,-0.263710801
Roman Quinn,2019,-0.266130314
Joe Ross,2019,-0.266234731
Trevor Hildenberger,2019,-0.270071997
Caleb Frare,2019,-0.270577375
Aaron Wilkerson,2019,-0.274133039
Montana DuRapau,2019,-0.275572289
Ross Detwiler,2019,-0.276398246
Jordan Montgomery,2019,-0.276538641
Aaron Slegers,2019,-0.278276589
Paul Blackburn,2019,-0.2798114
Yennsy Diaz,2019,-0.282736926
Jose Manuel Fernandez,2019,-0.284509106
Corey Oswalt,2019,-0.285890051
David Carpenter,2019,-0.287043628
Adrian Morejon,2019,-0.288749399
Brock Stewart,2019,-0.292743663
Josh Rogers,2019,-0.29293108
Jerad Eickhoff,2019,-0.293563023
Logan Allen,2019,-0.294267017
Elieser Hernandez,2019,-0.295812212
Jonny Venters,2019,-0.296640284
Xavier Cedeno,2019,-0.302431868
Jeanmar Gomez,2019,-0.304610395
Daniel Norris,2019,-0.305901329
Nick Tropeano,2019,-0.306659945
Jimmy Herget,2019,-0.310867342
Michael Wacha,2019,-0.31203325
Zac Reininger,2019,-0.318470174
Reed Garrett,2019,-0.323336091
Ty Blach,2019,-0.324843568
Edwin Jackson,2019,-0.324989544
Huascar Ynoa,2019,-0.325394299
Matt Wotherspoon,2019,-0.326891326
Steven Wright,2019,-0.334593656
Taylor Davis,2019,-0.337050597
Jose Suarez,2019,-0.33971209
Matt Koch,2019,-0.341972901
Tayler Scott,2019,-0.346516439
Yohander Mendez,2019,-0.350943008
Reymin Guduan,2019,-0.358688178
Luis Escobar,2019,-0.374334394
Nate Karns,2019,-0.380091847
Aaron Barrett,2019,-0.386330797
Ryan Dull,2019,-0.394111514
Hernan Perez,2019,-0.399685076
Dan Straily,2019,-0.410409971
Ryan Feierabend,2019,-0.411383895
Erasmo Ramirez,2019,-0.435041761
Walker Lockett,2019,-0.440845084
Griffin Canning,2019,-0.451613312
Alex Gordon,2019,-0.452856501
Daniel Descalso,2019,-0.492794697
Ricardo Pinto,2019,-0.508014182
Chris Davis,2019,-0.514360184
Bryse Wilson,2019,-0.5349468
Ian Kinsler,2019,-0.536925527
Fernando Salas,2019,-0.558277566
Ryan O'Rourke,2019,-0.582893158
Hanser Alberto,2019,-0.599631238
Dylan Moore,2019,-0.613227431
Ben Lively,2019,-0.62089987
Adam Plutko,2019,-0.674312289
Chase De Jong,2019,-0.680119704
Tony Barnette,2019,-0.686670178
Tyler White,2019,-0.730185843
John Ryan Murphy,2019,-0.734108396
Ehire Adrianza,2019,-0.767656609
Jason Vargas,2019,-0.780818264
Chris Rusin,2019,-0.804690687
Richard Urena,2019,-0.810265111
Gerardo Parra,2019,-0.846917643
Nick Rumbelow,2019,-0.909589887
Chris Owings,2019,-1.002137103
Mike Ford,2019,-1.036982351
Tim Federowicz,2019,-1.05441918
Austin Romine,2019,-1.100682652
Pedro Araujo,2019,-1.107505863
Deolis Guerra,2019,-1.223222986
Andrew Vasquez,2019,-1.40101672
James Bourque,2019,-1.629409414
Austen Williams,2019,-2.410173121
Brian Dozier,2019,-2.508951629
